,Unnamed: 0,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour,time_of_day
9075,9075,86,0.0,-1.5,80.0,5.5,Clear,0.0,0.0,winter,2016,January,19,0,MidNight
9076,9076,36,-1.0,-1.0,86.0,4.0,Clear,0.0,0.0,winter,2016,January,19,1,MidNight
9077,9077,17,-1.0,-2.5,80.0,3.5,Clear,0.0,0.0,winter,2016,January,19,2,MidNight
9078,9078,21,-1.0,-1.0,86.0,2.0,Clear,0.0,0.0,winter,2016,January,19,3,MidNight
9079,9079,25,-1.0,-1.0,83.0,0.0,Clear,0.0,0.0,winter,2016,January,19,4,MidNight
9080,9080,111,-0.5,-1.5,83.0,3.0,Clear,0.0,0.0,winter,2016,January,19,5,MidNight
9081,9081,569,-0.5,-0.5,80.0,4.0,Clear,0.0,0.0,winter,2016,January,19,6,Morning
9082,9082,1834,-0.5,-0.5,83.0,2.0,Clear,0.0,0.0,winter,2016,January,19,7,Morning
9083,9083,3887,0.0,0.0,80.0,0.0,Clear,0.0,0.0,winter,2016,January,19,8,Morning
9084,9084,1847,0.0,-1.0,80.0,5.0,Clear,0.0,0.0,winter,2016,January,19,9,Morning
9085,9085,833,1.5,1.5,75.5,0.0,Clear,0.0,0.0,winter,2016,January,19,10,Morning
9086,9086,736,3.5,3.5,63.0,0.0,Clear,0.0,0.0,winter,2016,January,19,11,Morning
9087,9087,858,4.0,4.0,58.5,4.0,Clear,0.0,0.0,winter,2016,January,19,12,Afternoon
9088,9088,985,5.0,5.0,45.5,2.0,Clear,0.0,0.0,winter,2016,January,19,13,Afternoon
9089,9089,926,5.0,4.5,40.5,5.0,Clear,0.0,0.0,winter,2016,January,19,14,Afternoon
9090,9090,932,5.0,5.0,36.0,0.0,Clear,0.0,0.0,winter,2016,January,19,15,Afternoon
9091,9091,1350,4.0,4.0,42.0,0.0,Clear,0.0,0.0,winter,2016,January,19,16,Afternoon
9092,9092,2782,3.0,2.5,56.0,5.0,Clear,0.0,0.0,winter,2016,January,19,17,Afternoon
9093,9093,2563,2.5,2.5,60.0,2.0,Clear,0.0,0.0,winter,2016,January,19,18,Evening
9094,9094,1451,2.0,2.0,60.0,4.0,Clear,0.0,0.0,winter,2016,January,19,19,Evening
9095,9095,822,1.0,1.0,67.5,2.0,Clear,0.0,0.0,winter,2016,January,19,20,Evening
9096,9096,549,0.5,0.5,75.0,4.0,Clear,0.0,0.0,winter,2016,January,19,21,Evening
9097,9097,363,0.0,0.0,69.0,2.0,Clear,0.0,0.0,winter,2016,January,19,22,Evening
9098,9098,236,0.0,-2.5,75.0,7.5,Clear,0.0,0.0,winter,2016,January,19,23,Evening
9099,9099,107,0.0,0.0,75.0,2.0,Clear,0.0,0.0,winter,2016,January,20,0,MidNight
9100,9100,53,-0.5,-1.5,77.5,5.0,Clear,0.0,0.0,winter,2016,January,20,1,MidNight
9101,9101,24,-0.5,-0.5,75.0,4.0,Clear,0.0,0.0,winter,2016,January,20,2,MidNight
9102,9102,29,-1.0,-4.0,77.5,7.0,Clear,0.0,0.0,winter,2016,January,20,3,MidNight
9103,9103,34,-1.0,-3.5,75.0,6.5,Clear,0.0,0.0,winter,2016,January,20,4,MidNight
9104,9104,71,-1.0,-1.0,75.0,4.0,Clear,0.0,0.0,winter,2016,January,20,5,MidNight
9105,9105,544,-1.0,-3.5,77.5,7.5,Clear,0.0,0.0,winter,2016,January,20,6,Morning
9106,9106,1763,-1.0,-4.0,80.0,8.0,scattered clouds,0.0,0.0,winter,2016,January,20,7,Morning
9107,9107,3681,-0.5,-3.5,80.0,8.0,Broken clouds,0.0,0.0,winter,2016,January,20,8,Morning
9108,9108,1954,0.5,-2.0,77.5,6.5,Broken clouds,0.0,0.0,winter,2016,January,20,9,Morning
9109,9109,793,1.5,-0.5,78.0,7.0,Broken clouds,0.0,0.0,winter,2016,January,20,10,Morning
9110,9110,728,2.5,2.5,72.5,4.0,scattered clouds,0.0,0.0,winter,2016,January,20,11,Morning
9111,9111,972,4.5,4.5,68.0,2.0,scattered clouds,0.0,0.0,winter,2016,January,20,12,Afternoon
9112,9112,991,5.0,4.5,70.0,5.0,scattered clouds,0.0,0.0,winter,2016,January,20,13,Afternoon
9113,9113,906,5.5,4.5,68.0,6.0,scattered clouds,0.0,0.0,winter,2016,January,20,14,Afternoon
9114,9114,960,5.5,4.5,68.0,6.0,scattered clouds,0.0,0.0,winter,2016,January,20,15,Afternoon
9115,9115,1296,4.5,2.5,72.5,8.0,scattered clouds,0.0,0.0,winter,2016,January,20,16,Afternoon
9116,9116,2650,4.0,2.5,75.0,6.5,scattered clouds,0.0,0.0,winter,2016,January,20,17,Afternoon
9117,9117,2532,3.5,2.5,78.0,6.0,Clear,0.0,0.0,winter,2016,January,20,18,Evening
9118,9118,1478,2.5,2.0,81.0,5.0,Clear,0.0,0.0,winter,2016,January,20,19,Evening
9119,9119,881,1.5,1.5,90.0,4.0,Clear,0.0,0.0,winter,2016,January,20,20,Evening
9120,9120,601,1.0,1.0,90.0,4.0,Clear,0.0,0.0,winter,2016,January,20,21,Evening
9121,9121,446,1.0,0.0,90.0,3.0,Clear,0.0,0.0,winter,2016,January,20,22,Evening
9122,9122,306,1.0,0.0,87.0,5.0,Clear,0.0,0.0,winter,2016,January,20,23,Evening
9123,9123,120,0.5,-1.0,90.0,5.5,Clear,0.0,0.0,winter,2016,January,21,0,MidNight
9124,9124,71,-0.5,-3.5,96.5,9.0,Cloudy,0.0,0.0,winter,2016,January,21,1,MidNight
9125,9125,59,-1.0,-3.5,93.0,6.5,Clear,0.0,0.0,winter,2016,January,21,2,MidNight
9126,9126,32,-1.0,-2.5,93.0,3.5,Clear,0.0,0.0,winter,2016,January,21,3,MidNight
9127,9127,46,-0.5,-2.0,93.0,5.5,Clear,0.0,0.0,winter,2016,January,21,4,MidNight
9128,9128,84,-1.0,-5.0,93.0,11.0,Broken clouds,0.0,0.0,winter,2016,January,21,5,MidNight
9129,9129,549,0.0,-3.0,87.0,7.0,Broken clouds,0.0,0.0,winter,2016,January,21,6,Morning
9130,9130,1779,1.5,-0.5,81.0,7.0,Broken clouds,0.0,0.0,winter,2016,January,21,7,Morning
9131,9131,3653,2.5,0.0,78.0,8.0,Broken clouds,0.0,0.0,winter,2016,January,21,8,Morning
9132,9132,1942,3.5,1.5,78.0,7.0,Broken clouds,0.0,0.0,winter,2016,January,21,9,Morning
9133,9133,795,4.5,2.5,72.5,8.0,Broken clouds,0.0,0.0,winter,2016,January,21,10,Morning
9134,9134,710,6.0,4.0,66.0,11.0,Broken clouds,0.0,0.0,winter,2016,January,21,11,Morning
9135,9135,877,7.0,4.0,63.5,18.5,Broken clouds,0.0,0.0,winter,2016,January,21,12,Afternoon
9136,9136,909,8.0,5.0,62.0,18.5,Clear,0.0,0.0,winter,2016,January,21,13,Afternoon
9137,9137,838,8.0,5.0,62.0,16.0,Clear,0.0,0.0,winter,2016,January,21,14,Afternoon
9138,9138,935,7.5,5.5,61.5,12.0,Clear,0.0,0.0,winter,2016,January,21,15,Afternoon
9139,9139,1305,6.5,3.5,66.0,15.0,Clear,0.0,0.0,winter,2016,January,21,16,Afternoon
9140,9140,2560,6.0,3.0,66.0,15.0,Clear,0.0,0.0,winter,2016,January,21,17,Afternoon
9141,9141,2490,6.0,3.0,71.0,15.0,Clear,0.0,0.0,winter,2016,January,21,18,Evening
9142,9142,1392,6.0,3.5,71.0,12.0,Clear,0.0,0.0,winter,2016,January,21,19,Evening
9143,9143,848,5.0,2.0,76.0,11.0,Clear,0.0,0.0,winter,2016,January,21,20,Evening
9144,9144,610,4.0,2.0,75.0,9.0,Clear,0.0,0.0,winter,2016,January,21,21,Evening
9145,9145,476,5.0,3.0,70.0,9.0,Clear,0.0,0.0,winter,2016,January,21,22,Evening
9146,9146,298,5.0,2.0,73.0,11.0,Clear,0.0,0.0,winter,2016,January,21,23,Evening
9147,9147,181,6.0,3.0,71.0,13.0,Clear,0.0,0.0,winter,2016,January,22,0,MidNight
9148,9148,122,6.0,3.0,71.0,15.0,Clear,0.0,0.0,winter,2016,January,22,1,MidNight
9149,9149,71,6.0,3.5,71.0,13.0,Cloudy,0.0,0.0,winter,2016,January,22,2,MidNight
9150,9150,38,6.0,3.5,71.0,11.0,Cloudy,0.0,0.0,winter,2016,January,22,3,MidNight
9151,9151,42,6.0,3.0,71.0,13.0,Cloudy,0.0,0.0,winter,2016,January,22,4,MidNight
9152,9152,87,6.0,3.0,73.5,13.0,scattered clouds,0.0,0.0,winter,2016,January,22,5,MidNight
9153,9153,542,6.5,4.0,73.5,13.0,Broken clouds,0.0,0.0,winter,2016,January,22,6,Morning
9154,9154,1594,7.0,4.5,73.5,14.0,Broken clouds,0.0,0.0,winter,2016,January,22,7,Morning
9155,9155,2803,6.5,3.5,84.0,16.0,Rain,0.0,0.0,winter,2016,January,22,8,Morning
9156,9156,1261,7.0,4.0,84.0,15.0,Rain,0.0,0.0,winter,2016,January,22,9,Morning
9157,9157,519,7.0,4.5,87.0,14.0,Rain,0.0,0.0,winter,2016,January,22,10,Morning
9158,9158,473,8.0,5.5,87.0,14.0,Rain,0.0,0.0,winter,2016,January,22,11,Morning
9159,9159,439,8.5,5.5,87.0,16.0,Rain,0.0,0.0,winter,2016,January,22,12,Afternoon
9160,9160,497,9.0,6.5,87.0,16.0,Rain,0.0,0.0,winter,2016,January,22,13,Afternoon
9161,9161,456,10.0,8.0,91.0,14.0,Rain,0.0,0.0,winter,2016,January,22,14,Afternoon
9162,9162,720,10.5,9.5,91.0,12.0,Broken clouds,0.0,0.0,winter,2016,January,22,15,Afternoon
9163,9163,1239,11.0,11.0,88.0,15.0,scattered clouds,0.0,0.0,winter,2016,January,22,16,Afternoon
9164,9164,2333,10.5,9.5,85.0,18.0,Clear,0.0,0.0,winter,2016,January,22,17,Afternoon
9165,9165,1900,10.0,7.0,79.0,20.0,Clear,0.0,0.0,winter,2016,January,22,18,Evening
9166,9166,1138,10.0,8.0,76.0,19.0,Clear,0.0,0.0,winter,2016,January,22,19,Evening
9167,9167,669,9.5,7.0,79.0,16.0,Clear,0.0,0.0,winter,2016,January,22,20,Evening
9168,9168,468,9.0,6.0,82.0,19.0,Clear,0.0,0.0,winter,2016,January,22,21,Evening
9169,9169,348,9.0,6.0,76.0,20.0,Clear,0.0,0.0,winter,2016,January,22,22,Evening
9170,9170,388,8.5,5.5,79.0,19.5,Clear,0.0,0.0,winter,2016,January,22,23,Evening
9171,9171,292,8.0,5.0,84.5,20.0,Clear,0.0,1.0,winter,2016,January,23,0,MidNight
9172,9172,246,8.0,5.0,84.5,21.0,Clear,0.0,1.0,winter,2016,January,23,1,MidNight
9173,9173,175,8.0,5.0,84.5,18.5,Clear,0.0,1.0,winter,2016,January,23,2,MidNight
9174,9174,148,8.0,5.5,82.0,14.5,Clear,0.0,1.0,winter,2016,January,23,3,MidNight
9175,9175,95,7.5,5.0,84.5,13.0,Clear,0.0,1.0,winter,2016,January,23,4,MidNight
9176,9176,80,7.0,5.0,87.0,10.0,Clear,0.0,1.0,winter,2016,January,23,5,MidNight
9177,9177,70,7.5,6.0,87.0,8.0,Clear,0.0,1.0,winter,2016,January,23,6,Morning
9178,9178,171,7.5,5.0,87.0,13.0,Clear,0.0,1.0,winter,2016,January,23,7,Morning
9179,9179,348,7.0,5.5,87.0,8.0,Clear,0.0,1.0,winter,2016,January,23,8,Morning
9180,9180,716,8.0,7.0,87.5,6.0,Clear,0.0,1.0,winter,2016,January,23,9,Morning
9181,9181,1076,8.5,7.5,87.0,6.5,Clear,0.0,1.0,winter,2016,January,23,10,Morning
9182,9182,1544,10.5,10.0,79.5,12.0,Clear,0.0,1.0,winter,2016,January,23,11,Morning
9183,9183,1601,9.0,5.5,87.0,22.5,Broken clouds,0.0,1.0,winter,2016,January,23,12,Afternoon
9184,9184,1703,10.5,10.0,79.5,11.0,Cloudy,0.0,1.0,winter,2016,January,23,13,Afternoon
9185,9185,1792,11.0,11.0,77.0,13.0,scattered clouds,0.0,1.0,winter,2016,January,23,14,Afternoon
9186,9186,1723,10.5,9.5,79.5,14.0,scattered clouds,0.0,1.0,winter,2016,January,23,15,Afternoon
9187,9187,1419,9.0,7.0,82.0,13.0,Broken clouds,0.0,1.0,winter,2016,January,23,16,Afternoon
9188,9188,1232,9.0,7.0,82.0,13.0,Broken clouds,0.0,1.0,winter,2016,January,23,17,Afternoon
9189,9189,893,8.5,7.0,82.0,11.0,Clear,0.0,1.0,winter,2016,January,23,18,Evening
9190,9190,713,8.5,6.5,82.0,12.0,scattered clouds,0.0,1.0,winter,2016,January,23,19,Evening
9191,9191,478,9.0,7.0,82.0,14.0,Rain,0.0,1.0,winter,2016,January,23,20,Evening
9192,9192,183,9.0,6.0,82.0,18.0,Rain,0.0,1.0,winter,2016,January,23,21,Evening
9193,9193,241,9.0,6.5,87.0,17.0,Rain,0.0,1.0,winter,2016,January,23,22,Evening
9194,9194,279,9.5,7.0,84.5,19.5,Rain,0.0,1.0,winter,2016,January,23,23,Evening
9195,9195,307,10.0,8.0,88.0,19.0,Broken clouds,0.0,1.0,winter,2016,January,24,0,MidNight
9196,9196,255,10.0,8.0,88.0,19.0,Rain,0.0,1.0,winter,2016,January,24,1,MidNight
9197,9197,216,10.0,7.5,91.0,18.5,Broken clouds,0.0,1.0,winter,2016,January,24,2,MidNight
9198,9198,162,10.5,9.0,91.0,22.0,Broken clouds,0.0,1.0,winter,2016,January,24,3,MidNight
9199,9199,121,11.0,11.0,91.0,19.0,Broken clouds,0.0,1.0,winter,2016,January,24,4,MidNight
9200,9200,75,11.0,11.0,94.0,18.5,Broken clouds,0.0,1.0,winter,2016,January,24,5,MidNight
9201,9201,101,11.5,11.5,91.0,16.0,Cloudy,0.0,1.0,winter,2016,January,24,6,Morning
9202,9202,120,12.0,12.0,88.0,14.0,scattered clouds,0.0,1.0,winter,2016,January,24,7,Morning
9203,9203,236,12.0,12.0,94.0,15.0,Broken clouds,0.0,1.0,winter,2016,January,24,8,Morning
9204,9204,494,12.0,12.0,94.0,15.0,Cloudy,0.0,1.0,winter,2016,January,24,9,Morning
9205,9205,842,13.0,13.0,88.0,14.0,Broken clouds,0.0,1.0,winter,2016,January,24,10,Morning
9206,9206,1058,14.0,14.0,82.0,17.0,Cloudy,0.0,1.0,winter,2016,January,24,11,Morning
9207,9207,1352,15.0,15.0,82.0,12.0,scattered clouds,0.0,1.0,winter,2016,January,24,12,Afternoon
9208,9208,1727,15.0,15.0,82.0,18.5,scattered clouds,0.0,1.0,winter,2016,January,24,13,Afternoon
9209,9209,1850,14.0,14.0,85.0,19.0,Broken clouds,0.0,1.0,winter,2016,January,24,14,Afternoon
9210,9210,1703,14.0,14.0,85.0,15.0,Broken clouds,0.0,1.0,winter,2016,January,24,15,Afternoon
9211,9211,1467,13.5,13.5,85.0,16.0,Broken clouds,0.0,1.0,winter,2016,January,24,16,Afternoon
9212,9212,1109,13.5,13.5,85.0,11.0,Broken clouds,0.0,1.0,winter,2016,January,24,17,Afternoon
9213,9213,901,13.0,13.0,88.0,14.0,Broken clouds,0.0,1.0,winter,2016,January,24,18,Evening
9214,9214,675,13.0,13.0,88.0,13.0,Broken clouds,0.0,1.0,winter,2016,January,24,19,Evening
9215,9215,547,13.0,13.0,88.0,9.0,Broken clouds,0.0,1.0,winter,2016,January,24,20,Evening
9216,9216,427,13.0,13.0,88.0,10.5,Broken clouds,0.0,1.0,winter,2016,January,24,21,Evening
9217,9217,341,12.5,12.5,91.0,7.0,Broken clouds,0.0,1.0,winter,2016,January,24,22,Evening
9218,9218,274,12.0,12.0,88.0,7.5,Clear,0.0,1.0,winter,2016,January,24,23,Evening
9219,9219,152,12.5,12.5,85.0,9.0,Clear,0.0,0.0,winter,2016,January,25,0,MidNight
9220,9220,70,12.0,12.0,88.0,7.0,Clear,0.0,0.0,winter,2016,January,25,1,MidNight
9221,9221,52,13.0,13.0,79.5,14.0,Clear,0.0,0.0,winter,2016,January,25,2,MidNight
9222,9222,28,13.0,13.0,77.0,16.5,Clear,0.0,0.0,winter,2016,January,25,3,MidNight
9223,9223,56,13.0,13.0,72.0,19.5,Clear,0.0,0.0,winter,2016,January,25,4,MidNight
9224,9224,97,12.5,12.5,72.0,14.0,Clear,0.0,0.0,winter,2016,January,25,5,MidNight
9225,9225,520,11.5,11.5,72.0,14.0,Clear,0.0,0.0,winter,2016,January,25,6,Morning
9226,9226,1972,11.0,11.0,69.5,17.5,Clear,0.0,0.0,winter,2016,January,25,7,Morning
9227,9227,3937,11.0,11.0,64.5,16.5,Clear,0.0,0.0,winter,2016,January,25,8,Morning
9228,9228,1903,12.0,12.0,60.5,15.0,Clear,0.0,0.0,winter,2016,January,25,9,Morning
9229,9229,881,12.5,12.5,63.0,18.5,Clear,0.0,0.0,winter,2016,January,25,10,Morning
9230,9230,845,13.0,13.0,67.0,18.0,scattered clouds,0.0,0.0,winter,2016,January,25,11,Morning
9231,9231,1009,14.0,14.0,69.5,15.5,scattered clouds,0.0,0.0,winter,2016,January,25,12,Afternoon
9232,9232,1148,14.0,14.0,72.0,22.0,scattered clouds,0.0,0.0,winter,2016,January,25,13,Afternoon
9233,9233,1002,13.5,13.5,79.5,26.0,Broken clouds,0.0,0.0,winter,2016,January,25,14,Afternoon
9234,9234,1121,13.0,13.0,79.5,30.5,Broken clouds,0.0,0.0,winter,2016,January,25,15,Afternoon
9235,9235,1400,13.0,13.0,74.5,33.0,Broken clouds,0.0,0.0,winter,2016,January,25,16,Afternoon
9236,9236,2904,13.0,13.0,67.0,32.5,scattered clouds,0.0,0.0,winter,2016,January,25,17,Afternoon
9237,9237,2833,13.0,13.0,67.0,30.5,Broken clouds,0.0,0.0,winter,2016,January,25,18,Evening
9238,9238,1604,12.0,12.0,72.0,29.0,scattered clouds,0.0,0.0,winter,2016,January,25,19,Evening
9239,9239,897,11.0,11.0,72.0,21.0,Broken clouds,0.0,0.0,winter,2016,January,25,20,Evening
9240,9240,587,10.0,7.0,67.0,20.0,Clear,0.0,0.0,winter,2016,January,25,21,Evening
9241,9241,431,10.0,8.0,71.0,17.0,Clear,0.0,0.0,winter,2016,January,25,22,Evening
9242,9242,275,9.0,6.0,76.0,18.5,Clear,0.0,0.0,winter,2016,January,25,23,Evening
9243,9243,129,9.0,6.5,76.0,16.0,Clear,0.0,0.0,winter,2016,January,26,0,MidNight
9244,9244,67,8.0,6.0,82.0,12.0,Clear,0.0,0.0,winter,2016,January,26,1,MidNight
9245,9245,36,8.0,6.0,82.0,12.0,Clear,0.0,0.0,winter,2016,January,26,2,MidNight
9246,9246,24,8.0,5.0,84.5,16.0,Clear,0.0,0.0,winter,2016,January,26,3,MidNight
9247,9247,33,8.0,5.5,87.0,13.0,Clear,0.0,0.0,winter,2016,January,26,4,MidNight
9248,9248,116,8.0,6.0,87.0,13.0,Clear,0.0,0.0,winter,2016,January,26,5,MidNight
9249,9249,613,8.5,6.0,84.5,16.0,scattered clouds,0.0,0.0,winter,2016,January,26,6,Morning
9250,9250,2095,9.5,6.5,79.0,27.0,scattered clouds,0.0,0.0,winter,2016,January,26,7,Morning
9251,9251,4031,10.0,7.0,76.0,26.0,scattered clouds,0.0,0.0,winter,2016,January,26,8,Morning
9252,9252,1977,10.0,6.5,71.0,30.5,scattered clouds,0.0,0.0,winter,2016,January,26,9,Morning
9253,9253,855,10.0,7.0,71.0,30.0,scattered clouds,0.0,0.0,winter,2016,January,26,10,Morning
9254,9254,696,11.0,11.0,67.0,34.0,Broken clouds,0.0,0.0,winter,2016,January,26,11,Morning
9255,9255,713,11.0,11.0,72.0,36.0,Rain,0.0,0.0,winter,2016,January,26,12,Afternoon
9256,9256,422,11.0,11.0,79.5,32.0,Rain,0.0,0.0,winter,2016,January,26,13,Afternoon
9257,9257,414,11.0,11.0,79.5,38.0,Rain,0.0,0.0,winter,2016,January,26,14,Afternoon
9258,9258,604,11.0,11.0,82.0,37.0,Rain,0.0,0.0,winter,2016,January,26,15,Afternoon
9259,9259,806,11.0,11.0,82.0,33.0,Rain,0.0,0.0,winter,2016,January,26,16,Afternoon
9260,9260,1581,11.0,11.0,85.0,33.0,Rain,0.0,0.0,winter,2016,January,26,17,Afternoon
9261,9261,1731,11.5,11.5,85.0,37.0,Rain,0.0,0.0,winter,2016,January,26,18,Evening
9262,9262,1283,11.5,11.5,85.0,32.0,Rain,0.0,0.0,winter,2016,January,26,19,Evening
9263,9263,794,12.0,12.0,82.0,34.0,Rain,0.0,0.0,winter,2016,January,26,20,Evening
9264,9264,549,11.5,11.5,85.0,36.0,Rain,0.0,0.0,winter,2016,January,26,21,Evening
9265,9265,420,12.0,12.0,82.0,30.0,Rain,0.0,0.0,winter,2016,January,26,22,Evening
9266,9266,235,12.0,12.0,82.0,29.5,Rain,0.0,0.0,winter,2016,January,26,23,Evening
9267,9267,102,12.0,12.0,82.0,35.0,Rain,0.0,0.0,winter,2016,January,27,0,MidNight
9268,9268,66,12.0,12.0,85.0,30.5,Broken clouds,0.0,0.0,winter,2016,January,27,1,MidNight
9269,9269,32,12.0,12.0,88.0,35.0,Rain,0.0,0.0,winter,2016,January,27,2,MidNight
9270,9270,32,12.0,12.0,88.0,32.0,Rain,0.0,0.0,winter,2016,January,27,3,MidNight
9271,9271,27,12.0,12.0,88.0,31.0,Rain,0.0,0.0,winter,2016,January,27,4,MidNight
9272,9272,76,12.0,12.0,88.0,32.5,Rain,0.0,0.0,winter,2016,January,27,5,MidNight
9273,9273,530,13.0,13.0,82.0,31.0,Rain,0.0,0.0,winter,2016,January,27,6,Morning
9274,9274,1674,13.0,13.0,82.0,32.5,Broken clouds,0.0,0.0,winter,2016,January,27,7,Morning
9275,9275,3631,13.0,13.0,82.0,32.0,Broken clouds,0.0,0.0,winter,2016,January,27,8,Morning
9276,9276,1760,13.0,13.0,82.0,33.0,Broken clouds,0.0,0.0,winter,2016,January,27,9,Morning
9277,9277,740,13.5,13.5,79.5,37.0,Broken clouds,0.0,0.0,winter,2016,January,27,10,Morning
9278,9278,641,13.0,13.0,82.0,35.0,Broken clouds,0.0,0.0,winter,2016,January,27,11,Morning
9279,9279,621,13.0,13.0,85.0,31.0,Rain,0.0,0.0,winter,2016,January,27,12,Afternoon
9280,9280,645,13.0,13.0,82.0,30.5,Rain,0.0,0.0,winter,2016,January,27,13,Afternoon
9281,9281,547,13.0,13.0,88.0,29.5,Rain,0.0,0.0,winter,2016,January,27,14,Afternoon
9282,9282,667,13.0,13.0,88.0,26.0,Broken clouds,0.0,0.0,winter,2016,January,27,15,Afternoon
9283,9283,1015,13.5,13.5,79.5,29.0,Broken clouds,0.0,0.0,winter,2016,January,27,16,Afternoon
9284,9284,2481,13.0,13.0,77.0,35.0,scattered clouds,0.0,0.0,winter,2016,January,27,17,Afternoon
9285,9285,2465,11.5,11.5,69.5,27.0,scattered clouds,0.0,0.0,winter,2016,January,27,18,Evening
9286,9286,1505,11.0,11.0,72.0,25.0,scattered clouds,0.0,0.0,winter,2016,January,27,19,Evening
9287,9287,888,10.0,7.0,73.5,25.0,scattered clouds,0.0,0.0,winter,2016,January,27,20,Evening
9288,9288,700,10.0,7.0,67.0,26.0,scattered clouds,0.0,0.0,winter,2016,January,27,21,Evening
9289,9289,508,9.5,6.5,66.5,25.0,scattered clouds,0.0,0.0,winter,2016,January,27,22,Evening
9290,9290,355,9.0,5.5,66.0,27.5,Broken clouds,0.0,0.0,winter,2016,January,27,23,Evening
9291,9291,55,8.0,4.0,64.0,24.0,scattered clouds,0.0,0.0,winter,2016,January,28,0,MidNight
9292,9292,31,7.5,3.5,64.0,26.0,Clear,0.0,0.0,winter,2016,January,28,1,MidNight
9293,9293,12,6.5,3.5,68.5,19.5,Clear,0.0,0.0,winter,2016,January,28,2,MidNight
9294,9294,46,6.0,3.0,71.0,18.0,Clear,0.0,0.0,winter,2016,January,28,3,MidNight
9295,9295,40,5.5,2.5,73.5,14.0,Clear,0.0,0.0,winter,2016,January,28,4,MidNight
9296,9296,90,5.0,1.5,76.0,18.0,Clear,0.0,0.0,winter,2016,January,28,5,MidNight
9297,9297,586,5.0,1.5,76.0,18.5,Clear,0.0,0.0,winter,2016,January,28,6,Morning
9298,9298,1860,4.0,1.0,75.0,11.0,Clear,0.0,0.0,winter,2016,January,28,7,Morning
9299,9299,3880,5.0,2.0,70.0,16.0,Clear,0.0,0.0,winter,2016,January,28,8,Morning
9300,9300,1975,6.5,3.5,63.5,16.5,Clear,0.0,0.0,winter,2016,January,28,9,Morning
9301,9301,917,7.5,4.5,64.0,20.0,Clear,0.0,0.0,winter,2016,January,28,10,Morning
9302,9302,837,9.0,6.0,58.0,21.0,Clear,0.0,0.0,winter,2016,January,28,11,Morning
9303,9303,1009,9.5,6.5,56.0,23.0,scattered clouds,0.0,0.0,winter,2016,January,28,12,Afternoon
9304,9304,1114,10.0,7.0,54.0,26.0,scattered clouds,0.0,0.0,winter,2016,January,28,13,Afternoon
9305,9305,1037,10.0,7.0,54.0,24.0,scattered clouds,0.0,0.0,winter,2016,January,28,14,Afternoon
9306,9306,1134,10.0,7.0,54.0,25.0,scattered clouds,0.0,0.0,winter,2016,January,28,15,Afternoon
9307,9307,1439,9.0,6.0,62.0,22.0,scattered clouds,0.0,0.0,winter,2016,January,28,16,Afternoon
9308,9308,2704,9.0,6.0,60.0,25.0,scattered clouds,0.0,0.0,winter,2016,January,28,17,Afternoon
9309,9309,2489,9.0,6.0,62.0,22.0,Clear,0.0,0.0,winter,2016,January,28,18,Evening
9310,9310,1560,9.0,5.5,66.0,28.0,Clear,0.0,0.0,winter,2016,January,28,19,Evening
9311,9311,913,9.0,6.0,68.5,25.0,Clear,0.0,0.0,winter,2016,January,28,20,Evening
9312,9312,662,9.0,5.5,71.0,27.0,Clear,0.0,0.0,winter,2016,January,28,21,Evening
9313,9313,552,10.0,6.0,71.0,34.0,Broken clouds,0.0,0.0,winter,2016,January,28,22,Evening
9314,9314,382,10.0,6.0,73.5,31.0,Broken clouds,0.0,0.0,winter,2016,January,28,23,Evening
9315,9315,197,10.0,6.0,82.0,32.0,Broken clouds,0.0,0.0,winter,2016,January,29,0,MidNight
9316,9316,131,11.0,11.0,77.0,32.0,Broken clouds,0.0,0.0,winter,2016,January,29,1,MidNight
9317,9317,71,11.0,11.0,77.0,33.0,scattered clouds,0.0,0.0,winter,2016,January,29,2,MidNight
9318,9318,45,11.0,11.0,77.0,35.0,Cloudy,0.0,0.0,winter,2016,January,29,3,MidNight
9319,9319,36,11.5,11.5,79.5,32.0,Broken clouds,0.0,0.0,winter,2016,January,29,4,MidNight
9320,9320,98,11.5,11.5,79.5,31.0,Broken clouds,0.0,0.0,winter,2016,January,29,5,MidNight
9321,9321,527,12.0,12.0,77.0,36.0,Broken clouds,0.0,0.0,winter,2016,January,29,6,Morning
9322,9322,1724,12.0,12.0,72.0,34.0,Broken clouds,0.0,0.0,winter,2016,January,29,7,Morning
9323,9323,3452,12.0,12.0,72.0,38.0,Broken clouds,0.0,0.0,winter,2016,January,29,8,Morning
9324,9324,1792,11.5,11.5,77.0,36.0,Broken clouds,0.0,0.0,winter,2016,January,29,9,Morning
9325,9325,871,12.0,12.0,69.5,38.0,scattered clouds,0.0,0.0,winter,2016,January,29,10,Morning
9326,9326,780,12.0,12.0,72.0,36.0,Broken clouds,0.0,0.0,winter,2016,January,29,11,Morning
9327,9327,1018,12.0,12.0,74.5,35.0,Broken clouds,0.0,0.0,winter,2016,January,29,12,Afternoon
9328,9328,862,12.0,12.0,77.0,32.0,Broken clouds,0.0,0.0,winter,2016,January,29,13,Afternoon
9329,9329,736,12.0,12.0,82.0,29.5,Rain,0.0,0.0,winter,2016,January,29,14,Afternoon
